10000
62.4929 18.7239 100.383 70.3642 21.1455 -45.4328 -17.8678 24.3272 14.8267
96.8023 75.2008 67.9075 -90.2129 89.3095 169.914 -7.21428 21.758 19.1516
78.3255 81.1882 20.4176 86.0501 -62.7908 80.652 -7.29895 39.5679 12.2754
92.176 46.2815 126.814 38.3775 -71.3192 68.3326 -9.43886 13.8258 15.9321
38.9026 65.3317 27.5999 -141.282 -45.397 -18.2081 -0.242946 39.3744 16.3759
52.4456 109.483 16.0425 -78.9641 8.88989 -137.71 21.7036 21.0589 15.0163
61.457 91.5346 81.7635 17.9707 -78.7947 -21.5392 12.6533 19.6597 16.6281
91.2157 31.6533 84.7971 -90.3737 56.7753 180.653 -18.9609 33.1645 15.0788
44.9385 76.2537 39.2811 142.578 6.08219 -14.5608 9.99605 40.3849 13.2994
76.8023 24.8306 112.573 72.6537 -9.57076 -174.273 -10.2302 16.5942 16.9742
87.105 91.5557 88.6637 44.7256 -104.008 99.261 -1.79057 15.1618 16.2516
61.0028 67.1638 78.8752 56.8448 -12.0977 -183.442 11.275 16.7173 16.4746
57.4078 88.1513 17.6362 87.4787 92.7911 -169.485 -26.4987 14.5923 12.3727
77.824 102.597 78.7898 30.79 -101.046 100.074 4.61061 13.2705 16.0718
53.7086 74.4848 17.226 -137.214 -89.5482 120.411 -14.8518 15.8975 17.8228
63.2119 4.16593 111.885 22.1807 -4.01151 -58.983 -17.5219 34.1858 19.5183
64.527 39.1569 104.259 69.8534 -8.91095 129.907 0.987118 18.6004 19.5998
33.1362 79.8546 19.5332 112.427 66.2442 15.6223 -13.0876 46.6537 13.7848
84.1485 55.5469 84.6219 45.0568 -104.801 18.434 -22.7944 39.4298 17.4334
47.9849 73.446 64.5364 -113.174 -20.5559 150.853 11.4457 16.1113 16.3252
42.5875 32.4886 76.9953 -129.399 -48.9909 -173.64 -10.76 29.715 19.7811
69.8723 11.0518 119.995 -129.428 2.67785 80.9908 -12.8069 21.4707 19.895
38.4484 47.3063 110.774 121.528 57.1543 3.43837 -1.47775 22.1095 18.6974
39.1343 65.444 16.9697 53.9877 39.2552 -117.61 -8.35458 48.0307 13.6203
69.4702 47.7345 73.338 106.892 -36.272 58.5652 -1.04673 31.7999 16.8501
82.9565 60.5586 35.0128 -14.1958 55.954 180.009 -14.493 16.6229 10.117
81.4664 11.5712 118.452 -123.713 18.9204 141.797 -17.703 22.8122 16.3906
43.9593 102.499 32.727 -9.05866 -89.1762 58.9943 -0.819646 42.4013 17.6327
80.4494 19.6504 130.979 7.52601 -21.2017 39.6175 -13.02 10.794 18.6544
33.0038 93.6474 41.0585 118.709 77.1311 -30.5162 1.39569 31.4136 14.0129
105.904 69.7047 36.4441 -64.4702 81.455 -150.763 -17.7389 17.5883 13.9577
80.0142 20.9139 95.5896 70.3359 -54.9292 -80.8553 -19.3263 43.3359 19.4675
61.2772 55.224 46.5873 -119.863 -67.6972 109.762 -24.5086 17.0777 10.7846
67.3415 91.5136 41.2423 -111.613 54.3326 -61.5123 11.102 30.7502 15.4102
47.2138 100.849 29.8003 -66.4759 8.4547 -35.2701 24.3128 22.1013 19.8067
29.1627 71.5017 45.5319 112.625 57.1543 135.497 -0.936469 44.9313 15.9149
40.9981 31.183 96.7176 -79.2384 -73.5794 118.502 -23.0914 30.3322 16.7301
74.3803 8.07566 108.835 -42.228 -4.14487 16.2659 -23.7959 26.3853 14.5316
36.1447 107.51 16.2946 -61.9536 -62.4609 -40.6902 4.64775 30.1884 11.55
54.6026 29.7792 129.364 136.807 63.7103 -60.688 -14.9828 19.4451 16.1428
79.5743 60.0041 22.9897 118.387 -50.9703 163.67 -16.9906 40.7955 10.1302
40.2838 104.745 57.5721 -77.2517 -106.451 -6.09195 -6.989 11.2237 19.416
66.0738 64.9878 27.8391 -50.6764 38.3076 -96.7542 -4.93261 40.5466 11.4894
79.4087 43.8107 79.6358 -102.304 37.3249 105.212 -10.2456 31.0162 10.0893
48.3302 35.2402 57.5764 -152.824 -25.7712 150.492 -12.1448 45.0558 16.263
63.6282 53.3288 91.9622 -152.039 25.7221 -113.545 3.74403 23.6726 13.3838
81.7171 15.3195 115.996 85.4068 10.4762 -9.34401 -21.9862 10.7105 16.3148
62.5166 14.5755 86.8864 -131.074 6.96662 -155.585 -22.6018 45.455 15.8589
70.2791 29.8003 124.195 12.3604 -26.6065 76.3724 -4.99221 16.1417 18.4928
43.0464 91.4785 34.1882 102.162 90.8888 53.9242 -13.4151 22.5228 12.3011
60.9697 61.7659 116.901 117.242 113.68 -3.98038 -26.0709 12.1088 19.0052
88.1883 72.1545 56.7731 87.6774 -62.4679 19.1905 -4.43615 24.0082 11.1322
54.6736 65.9565 86.6215 -21.736 -28.4034 182.019 8.50395 17.75 13.2221
79.1343 83.2519 32.5646 35.2365 -88.0601 107.278 -22.2665 42.33 11.9878
90.3359 6.74902 102.084 -101.225 34.7839 -14.8544 -28.9552 34.3648 15.8243
65.7569 42.9543 61.3619 99.9385 -19.6083 155.957 -11.291 42.1922 10.621
59.6452 75.6851 73.0261 -63.316 -100.526 -163.873 -24.4846 15.6473 11.3087
42.3368 42.7578 86.6257 -61.6509 -55.8979 15.8029 -12.5097 35.8498 12.2977
34.1438 69.1151 45.3568 -65.9082 -58.5862 176.78 -6.46605 44.082 12.7147
70.965 17.6008 112.586 30.6386 5.72421 -152.321 -13.1367 18.1252 18.1866
108.084 66.5952 19.6785 -45.0757 89.3025 -63.4658 -23.374 15.086 16.3493
98.9026 53.2446 136.354 -148.68 106.373 -117.249 -18.2704 12.4776 17.4801
100.728 41.9716 128.245 14.6121 -90.0746 -106.781 -28.8007 10.7069 11.8422
47.8808 6.29978 93.3721 -98.6613 -43.6493 179.93 -29.2388 36.8589 18.6562
59.6594 114.6 21.003 -133.638 15.846 59.3556 20.5941 13.8244 12.2856
76.6178 4.22208 139.696 -17.9896 -50.837 -70.8507 -27.9923 20.2145 16.6406
30.3737 91.8926 66.2326 132.758 63.956 131.138 16.0181 24.0911 19.4605
51.8448 89.106 53.7567 -56.6935 -112.389 59.4008 -20.4084 23.389 14.4467
96.9868 47.3624 78.5505 80.9414 -84.0381 104.681 -19.6397 33.0104 17.0642
61.0265 7.38776 115.137 -41.982 -36.8757 32.5826 -26.783 32.7687 14.7616
97.9801 54.7327 30.6975 92.6159 -78.4788 102.649 -28.0941 40.0122 15.4668
109.939 44.0493 56.5894 -60.3737 82.8869 108.633 -25.4181 22.0487 18.4853
38.1646 85.4349 19.9007 -59.8061 -100.856 -181.341 -24.1681 38.2055 18.4276
60.9082 76.6959 83.5281 -67.6395 -104.654 26.1689 -23.8489 10.4794 14.1935
77.053 11.6274 104.908 72.5118 -2.05313 -101.485 -23.1227 25.7763 13.5899
74.8581 41.5575 138.41 -15.719 -96.9675 -124.487 -21.1525 14.7195 15.4891
36.8874 65.0089 18.3625 -146.637 -51.1599 157.154 -2.2318 43.0254 18.5337
61.9868 66.2372 112.526 -13.3349 -91.2398 82.5942 -5.02584 18.0186 12.8492
71.3292 85.2875 46.865 97.5449 -43.4527 132.933 11.6153 21.4292 15.8001
46.684 44.302 108.544 140.639 109.448 -100.706 -24.1365 36.8038 19.2078
48.4768 95.8585 48.6979 -19.6168 -87.8495 -19.6083 -1.9211 34.2545 11.3467
68.0085 97.9432 83.4298 17.7531 -94.1037 88.4547 8.28771 14.9971 16.0224
46.3765 66.9953 56.4783 59.0776 50.7738 62.2576 -1.27231 17.7626 14.2976
79.5979 111.083 27.4973 28.3396 -108.732 -119.97 -13.4265 27.6801 14.4153
63.666 33.8363 74.3463 -24.0255 18.3869 84.1864 -10.1224 34.2421 13.7803
76.9584 78.9702 31.1418 26.6935 -82.4938 33.2376 -26.9195 45.3621 11.3033
65.6291 89.4359 47.869 -75.3784 34.7278 61.8398 17.1179 17.004 19.2821
67.0151 18.3448 113.406 -109.551 -34.8962 84.5138 -20.3997 10.6 19.4827
101.641 55.8277 123.947 -143.24 90.6291 80.6633 -16.336 10.2214 13.9231
44.5175 72.1615 44.6475 -102.843 -92.7981 62.9351 -18.6344 19.3411 16.631
40.2838 76.0221 91.4965 -18.1883 -80.1073 98.5157 9.33786 30.061 18.9193
81.7881 69.8241 33.7823 46.315 -83.5116 -32.56 -27.1335 48.1074 15.3965
45.842 68.6027 99.4008 104.224 102.162 -19.2695 -17.3047 14.7689 18.6461
104.541 97.1781 76.6535 67.9801 -108.353 -100.3 -8.46473 10.8901 18.1642
62.1996 39.0165 70.2275 -51.1306 12.4206 -141.989 -8.6563 37.7913 12.127
25.8988 100.203 33.1628 111.112 71.1577 124.374 8.76667 30.7779 18.0799
101.632 103.453 18.3027 -80.5818 82.4096 168.807 -5.27371 12.904 14.051
38.1599 84.4803 53.6755 -77.649 -74.0777 -184.266 -2.30291 22.1642 12.318
38.6045 61.5624 38.8752 97.3179 33.0361 -26.9367 -6.66929 48.6018 12.1239
53.7985 62.152 55.3931 -143.846 -25.35 10.9587 1.59113 24.555 11.5238
50.8893 33.4924 125.767 -35.9745 -103.081 39.0641 -24.4745 32.6615 19.0265
59.7635 5.73123 121.635 -42.7673 -45.011 81.928 -27.4209 30.9868 15.8484
61.0454 56.319 119.537 -50.913 -113.435 4.53367 -25.3369 16.8135 17.2242
58.4484 27.3927 82.8744 12.3131 31.534 -35.5863 -9.9354 27.743 19.0427
70.2271 53.8763 62.8103 52.3794 -61.05 -34.4458 -13.0312 48.8363 14.2543
62.7294 85.4419 91.0778 -14.5837 -109.981 74.5544 -7.11436 19.2901 12.1827
67.6916 65.4721 90.8171 139.011 104.984 171.269 -27.928 19.2434 10.11
66.2157 39.0867 142.849 142.001 99.5225 141.289 -24.0146 12.9481 18.6557
48.543 112.459 33.7609 -19.5222 -104.169 169.372 -3.55485 30.5028 15.9884
93.6329 67.234 27.4973 -63.7323 79.9037 116.086 -14.8045 27.9783 15.3105
45.8231 31.4006 104.028 126.826 60.5306 -104.839 -17.3293 33.8972 13.7544
56.9584 41.5014 38.4223 -154.659 -22.7178 52.6482 -22.5114 47.959 10.5371
101.802 49.2787 126.604 33.5052 -110.585 68.5923 -26.3472 17.5801 15.5447
65.5156 28.979 91.2957 25.3027 -11.5291 -61.5575 -12.9808 34.2725 11.3545
69.2479 28.607 100.452 -35.1703 -3.70968 10.699 -11.6896 22.1595 12.7055
90.3974 82.1709 43.3743 -129.21 99.5506 68.5923 -21.6216 34.1656 12.9323
68.0937 34.082 139.866 -27.6679 -110.002 -24.588 -28.4517 21.892 18.6787
52.105 76.4432 25.7157 18.9451 48.1346 -111.309 3.17196 23.9656 13.7862
45.9697 49.6156 76.3587 7.3368 -16.1759 170.569 4.68892 42.0616 17.8433
58.8836 54.6765 94.1455 11.4428 -49.2787 -11.9073 1.67072 31.8199 12.642
67.3652 7.73873 94.2096 20.2318 6.57354 1.77846 -25.2532 36.4493 15.7005
80.8184 64.328 71.2871 -138.917 97.9923 -107.662 -20.0484 40.0179 14.3544
64.1958 26.5574 53.9831 -1.78335 49.77 -3.77712 -20.9089 37.1728 18.1051
41.8401 91.2468 76.5424 -48.4342 -85.9964 5.39185 3.10438 17.2447 14.2074
79.035 12.9891 70.6676 -21.9442 40.638 -42.3162 -28.4509 35.0806 17.6978
49.7824 67.3533 44.8654 93.7512 94.8898 -124.882 -28.1854 24.1448 14.1771
41.7219 107.911 44.5706 -11.0738 -57.1894 -74.1366 20.7604 25.7061 17.4692
40.1277 80.725 26.63 -128.359 -44.3512 -10.6764 6.03099 28.9347 13.8924
74.5317 95.3952 39.5546 12.3794 -113.512 -26.677 -21.8243 33.3171 14.287
59.4513 52.5356 53.7353 -65.965 17.9307 -46.9797 -3.47687 41.8012 12.1402
67.1145 23.8339 79.3196 54.9149 0.958127 28.2014 -22.8153 38.5784 10.2631
55.6717 63.7103 97.3969 101.528 111.259 79.0147 -27.5872 14.1961 19.8881
38.0511 80.9636 22.3916 59.4371 33.2186 147.364 6.81349 37.5563 13.718
36.3623 48.1767 54.5599 82.7578 25.8554 166.967 -4.55765 49.167 17.0568
66.1684 72.6669 36.3459 115.199 -44.0072 -47.4201 4.40103 34.4631 15.2691
71.9678 64.4684 77.6405 -102.72 30.6777 -12.9348 6.33144 19.684 14.2766
80.2081 71.1016 25.8267 -66.4002 67.2971 133.837 -6.74593 34.2445 15.24
48.8127 84.8593 31.0222 94.6026 0.39659 -16.6047 12.0167 34.8748 11.5327
48.4437 52.5005 59.6486 101.67 17.1586 60.4058 -4.39408 40.5628 10.094
64.0208 51.3353 101.635 16.4191 -94.2862 -54.7372 -12.9192 40.7563 16.3761
68.2167 67.4656 31.4367 -18.3302 55.8768 -170.106 -1.93974 23.8401 15.0175
90.0615 59.7865 21.2209 -94.9338 77.7979 120.015 -26.418 46.7818 18.3665
43.8884 69.8451 50.3001 -97.0719 -89.2674 162.676 -18.3539 21.1789 15.1337
48.964 111.434 42.131 138.141 109.539 -92.452 -7.2588 20.6857 14.7715
74.4655 62.882 78.5932 111.263 -17.4885 11.0152 3.72616 10.8873 14.3558
57.7152 93.8861 33.1628 -137.148 59.239 156.725 7.88529 42.3592 16.4524
84.8534 60.32 41.943 64.1107 -77.6295 -163.376 -23.9533 46.9679 15.3066
42.1523 108.97 20.9047 88.5289 68.7642 -88.7709 1.95811 11.577 11.9534
50.6859 24.0375 76.0553 69.4655 43.0316 -77.1403 -23.7327 34.8004 14.1386
75.7521 19.0397 69.1124 -33.8363 25.5817 -70.2522 -27.6148 39.4049 13.6058
70.2365 79.4615 26.6001 152.559 -44.667 -176.362 2.55715 20.8441 11.346
45.8657 28.2139 108.617 148.983 24.978 108.328 -2.31092 33.868 19.9858
50.9886 75.8606 51.9665 -112.606 8.04056 -124.374 14.0959 30.5799 14.9131
66.14 92.4331 25.6345 -79.1722 45.2286 138.523 11.9379 29.2194 15.9157
27.7483 80.0652 28.7748 -98.6518 -90.1378 -87.9691 -8.83408 30.7646 19.7068
56.0691 39.4939 65.6986 42.8903 32.5869 -180.483 -12.8938 30.2403 11.6359
41.2772 36.995 100.037 -61.7928 -34.068 -142.396 -2.04436 31.1559 17.8186
57.4645 37.725 74.483 -143.221 13.2769 -80.5843 -9.43084 44.7019 12.7785
71.4475 49.4401 38.8795 4.82025 57.7229 6.04678 -17.0854 23.5118 12.3814
114.522 98.5539 24.6603 -105.028 95.9217 -62.4722 -22.8338 14.0146 11.1666
56.7219 25.6659 117.713 94.1201 56.5717 29.9855 -21.8853 12.0394 18.598
31.1306 101.334 17.2388 104.546 100.667 -64.9677 -10.1205 28.9806 19.1852
96.9205 74.0777 60.4134 93.7985 -86.7124 -86.7609 -8.37414 22.4708 17.998
50.3217 22.9986 97.4439 10.6575 -25.1325 168.616 -9.62744 47.3451 19.9929
53.2308 15.0739 138.149 -49.1627 -67.1146 169.541 -21.8225 21.4729 18.9725
70.8704 94.3774 49.6977 45.3027 -65.7529 86.8851 7.10072 27.5862 11.1912
71.2867 25.35 89.8686 -126.097 10.5815 159.04 -17.8689 33.5975 10.5048
47.4598 44.2038 88.1126 -110.43 -65.1001 135.067 -14.9968 14.8762 18.8752
69.3377 59.8146 73.5131 -18.9641 10.1955 99.1255 0.76529 13.8861 11.3531
51.14 54.0377 78.6103 142.332 13.0734 46.1103 4.29799 29.7764 13.3031
31.6698 78.4788 41.6781 110.44 54.4659 149.894 2.41916 40.0003 13.9908
106.4 82.8448 59.6229 -101.339 94.6512 -67.8019 -14.9264 17.2105 13.5927
55.6291 54.7958 91.8426 -81.386 -20.4436 136.434 2.23522 12.7649 15.7257
49.2006 64.2438 54.1198 53.9026 34.3277 -104.658 0.917938 23.8738 11.7877
88.2782 107.012 17.0808 -84.5459 66.9251 -131.962 4.13772 16.2908 13.1451
70.5109 29.2036 124.353 18.4437 -58.0598 -45.6812 -10.1858 28.83 15.8942
51.7502 56.7121 75.2478 79.2384 51.4827 -86.6141 -9.35673 15.4446 11.942
69.1958 48.2539 30.4625 27.176 83.7222 -120.433 -26.5623 18.5544 17.8932
65.052 64.6509 66.6343 -136.381 48.8224 114.641 -0.0853537 39.155 11.1097
54.035 76.5625 68.9329 -20.7994 3.47805 -157.335 16.0566 13.3076 19.6586
56.7266 24.9289 116.953 135.87 61.401 148.697 -22.4022 27.1839 12.9047
94.9385 102.078 41.2294 -125.993 95.8795 171.416 -11.1241 19.4732 10.1649
73.5572 64.5315 98.1233 20.9603 -95.4233 65.7129 -9.98536 29.621 11.8639
54.3567 4.72046 107.344 -49.2763 -30.4671 -9.15204 -26.4673 40.2292 17.1384
48.9782 91.5838 56.9782 -55.9461 -97.0447 -46.4151 -11.588 20.7652 10.8419
46.8969 82.1709 47.9588 -41.4144 0.157928 -168.39 17.787 26.9909 16.6572
49.5175 67.6551 40.5629 -127.365 -86.0456 -62.9464 -14.941 15.0779 18.7559
57.9518 21.3561 129.629 -52.7389 -64.9176 121.054 -23.3026 18.8595 16.2447
71.457 72.7721 51.0521 152.55 -28.5578 66.0291 3.6589 14.0216 11.5396
76.6651 43.4246 65.8866 23.8269 45.2216 -132.719 -19.5517 11.338 12.6561
27.351 90.6291 16.803 87.0341 65.9845 -77.6484 1.63638 35.6609 16.5618
35.6954 36.6651 106.408 124.565 57.8492 -163.037 -6.52394 34.1257 18.4032
63.3917 60.1094 73.5986 -20.3169 7.54219 175.063 4.12853 17.7432 12.9091
53.5478 18.5203 93.3209 81.6793 34.5944 -100.582 -21.3523 31.1133 14.6161
39.1438 73.9373 77.2089 93.912 91.2117 -164.855 -11.3127 16.8631 17.5955
72.1381 23.6654 70.1079 -26.8732 40.0835 164.528 -18.0983 34.7218 17.5278
105.818 52.7673 75.9998 78.0274 -97.3395 -166.73 -25.5108 29.6652 17.3266
65.6386 38.0128 116.367 120.336 68.0131 -144.643 -24.9669 10.4968 13.2295
83.1031 12.575 104.19 35.4068 21.9106 58.5426 -26.9305 12.8115 16.6847
56.5989 50.6966 81.6994 -92.4834 -75.7624 168.762 -24.8156 13.8785 13.7383
73.1693 29.2668 90.9026 -80.7616 16.2531 21.8667 -11.9792 28.7746 12.8669
46.0265 95.5988 38.9351 6.65563 -53.2376 69.4505 12.4195 40.5014 15.2963
31.4475 76.1765 61.5712 119.522 93.3807 94.0442 -8.20775 36.3076 17.3398
84.5743 2.70592 134.577 19.6831 -34.3768 -48.0299 -23.3701 22.0157 17.1388
86.8212 47.0115 108.172 52.2091 -46.6184 -144.835 -5.64159 15.7041 13.575
52.8855 88.6848 54.5129 -112.55 8.27219 58.4861 20.8344 16.277 18.7431
84.8061 35.7245 30.9624 -59.6547 59.7093 29.7371 -29.7994 47.7311 18.3939
84.4229 24.9008 99.8665 -88.1693 16.0355 -5.48219 -17.7653 20.35 11.9256
86.2488 24.6692 77.7985 -48.5667 46.7518 -151.779 -19.3328 28.7635 16.9772
42.1712 65.7248 66.7283 128.122 89.3867 -123.03 -17.403 37.4672 12.6461
34.7871 101.642 37.273 116.835 41.7119 72.7703 18.3075 23.0186 15.7496
58.3822 53.3007 74.6539 -143.032 44.1266 -175.097 -1.58022 45.1979 14.7877
66.4238 60.0111 79.5589 10.9792 -3.16919 6.22746 2.39018 14.9127 10.9368
74.7493 27.9752 115.743 6.05014 -20.2611 50.7286 -11.2694 16.7952 13.8286
44.6405 47.924 85.1303 -34.2431 -82.1007 -11.2185 -19.6131 44.6331 14.1694
61.859 13.6279 89.1508 -106.041 -4.93805 158.78 -22.7287 40.3305 14.8368
58.685 64.9246 100.302 146.523 109.048 -65.9952 -18.9469 24.9254 12.6994
112.985 32.2991 135.026 -120.345 81.6585 162.349 -21.2626 15.1001 19.399
105.842 64.0051 113.141 -142.124 111.834 139.053 -24.7108 12.628 13.5851
84.3661 18.4642 104.549 55.7852 -59.0776 178.688 -23.5075 40.8107 17.2721
45.6149 49.0681 97.0978 -56.8732 -32.4886 -114.008 2.48429 23.2177 16.24
50.6055 85.3647 51.0009 -108.482 -3.2464 -25.0284 17.5465 18.8186 15.5193
56.0738 86.4527 43.2974 19.9953 -88.8603 -156.003 -6.93266 48.1917 18.2227
57.4172 95.1706 24.4937 5.15138 -80.9987 70.2974 -12.603 45.7548 12.948
66.7077 14.035 73.7994 -76.8922 10.2236 94.9249 -29.8255 49.6334 16.4
105.227 97.5571 41.9301 89.0208 -98.975 83.6105 -9.21191 14.8079 17.8987
76.334 15.109 110.206 -120.903 40.5327 -43.2421 -16.1678 37.1197 18.3589
92.526 86.0596 61.6738 -130.043 108.528 139.742 -16.9691 25.6688 13.0888
76.6414 86.9159 87.7195 -132.569 96.9605 10.1006 3.95457 22.494 19.6592
60.6859 -0.551009 115.188 -45.6244 -30.4039 52.5918 -29.2198 35.434 17.0725
